,Codigo_Card,Data_Hora_Vencimento_Card,Quantidade_Dias_Ate_Vencimento_Card,Data_Hora_Limite_Entrega_Planejamento,Quantidade_Dias_Ate_Vencimento_Planejamento,Flag_Vencimento_Completo_Card
4008,64a55f0c4b475c08dacff7ae,2023-07-05 12:40:35+00:00,-237.0,2023-07-05 10:23:36.999999+00:00,-237.0,SIM
4009,65042563e6eadbfecab2789c,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4010,64a55f0e924dfb958c80b772,2023-07-05 12:40:37.999999+00:00,-237.0,2023-07-05 10:23:41+00:00,-237.0,SIM
4011,65042563e6eadbfecab2789c,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4012,64a55f0e9cb2e3a811ed6632,2023-07-05 12:40:40+00:00,-237.0,2023-07-05 10:23:44+00:00,-237.0,SIM
4013,65042563e6eadbfecab2789c,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4014,65d768dfdcf33fa79e3246ca,,,2024-02-29 12:00:00+00:00,2.0,NÃO
4015,65c6ba0905e59269ef3a11d8,,,2024-02-19 18:00:00+00:00,-8.0,NÃO
4016,65042562874832d3b895715e,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4017,65042562874832d3b895715e,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4018,650425610a239a6a961faaef,2023-09-18 18:59:59.999999+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4019,650425610a239a6a961faaef,2023-09-18 18:59:59.999999+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4020,65042562874832d3b895715e,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4021,65042562874832d3b895715e,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4022,65042562874832d3b895715e,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4023,65bcca4f0cf5baa6b980dd67,2024-02-08 18:00:00+00:00,-19.0,2024-02-02 18:00:00+00:00,-25.0,NÃO
4024,65042562874832d3b895715e,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4025,650425610a239a6a961faaef,2023-09-18 18:59:59.999999+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4026,650425610a239a6a961faaef,2023-09-18 18:59:59.999999+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4027,6504256bf629c6c86f6e0228,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4028,6504256bf629c6c86f6e0228,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4029,6504256bf629c6c86f6e0228,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4030,650425610a239a6a961faaef,2023-09-18 18:59:59.999999+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4031,65bcca4f0cf5baa6b980dd67,2024-02-08 18:00:00+00:00,-19.0,2024-02-02 18:00:00+00:00,-25.0,NÃO
4032,650425610a239a6a961faaef,2023-09-18 18:59:59.999999+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4033,650425610a239a6a961faaef,2023-09-18 18:59:59.999999+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4034,6504256bf629c6c86f6e0228,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4035,6504256bf629c6c86f6e0228,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4036,6504256bf629c6c86f6e0228,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4037,659d4226fab0f957a7456ec6,2024-03-15 21:59:59.999999+00:00,17.0,2024-01-31 18:00:00+00:00,-27.0,NÃO
4038,6504256cac4e88a91920af05,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4039,6504256cac4e88a91920af05,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4040,6504256cac4e88a91920af05,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4041,65cf5cdaa0a7e53659b32c01,2024-02-26 18:00:00+00:00,-1.0,2024-02-16 12:00:00+00:00,-11.0,NÃO
4042,6504256cac4e88a91920af05,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4043,6504256cac4e88a91920af05,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4044,6504256cac4e88a91920af05,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4045,65cf5cdaa0a7e53659b32c01,2024-02-26 18:00:00+00:00,-1.0,2024-02-16 12:00:00+00:00,-11.0,NÃO
4046,65b125473103e3f90504bc32,2024-01-30 18:00:00+00:00,-28.0,2024-01-25 18:00:00+00:00,-33.0,NÃO
4047,65c0fbe8480f64b70b1ad6ce,2024-03-01 18:00:00+00:00,3.0,2024-02-08 18:00:00+00:00,-19.0,NÃO
4048,65042581f629c6c86f6e5f68,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4049,65042581f629c6c86f6e5f68,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4050,6585718ee48c9412adb3f756,2024-02-01 18:00:00+00:00,-26.0,2024-01-15 18:00:00+00:00,-43.0,NÃO
4051,655f92673f2edf3b9a1d921f,2023-11-23 18:00:00+00:00,-96.0,2023-11-23 15:00:00+00:00,-96.0,NÃO
4052,65cf808b51b9254836fcad5c,2024-02-16 18:00:00+00:00,-11.0,2024-02-16 12:00:00+00:00,-11.0,NÃO
4053,6504258379699444aaba9fe6,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4054,6504258379699444aaba9fe6,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4055,6504258379699444aaba9fe6,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4056,6504258379699444aaba9fe6,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4057,65042581f629c6c86f6e5f68,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4058,6564ff9051734cca73def36b,2023-12-14 18:59:59.999999+00:00,-75.0,2023-11-28 17:00:00+00:00,-91.0,SIM
4059,6504258379699444aaba9fe6,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4060,65042586763c5413ffa9c1f4,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4061,65042586763c5413ffa9c1f4,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4062,65042586763c5413ffa9c1f4,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4063,65042586763c5413ffa9c1f4,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4064,6564ff9051734cca73def36b,2023-12-14 18:59:59.999999+00:00,-75.0,2023-11-28 17:00:00+00:00,-91.0,SIM
4065,6504258379699444aaba9fe6,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4066,6504258379699444aaba9fe6,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4067,65d48f082248ef7959716ae4,2024-02-23 17:00:39+00:00,-4.0,2024-02-23 12:00:00+00:00,-4.0,SIM
4068,65042586763c5413ffa9c1f4,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4069,65042586763c5413ffa9c1f4,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4070,65d3c734a54d8c940dc1b7db,2024-02-21 18:00:00+00:00,-6.0,2024-02-20 12:00:00+00:00,-7.0,SIM
4071,6504257ebf9fc162e28da334,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4072,65042582026dd12b77f4a89d,2023-09-16 14:30:39.999999+00:00,-164.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4073,6504257ebf9fc162e28da334,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4074,65042582026dd12b77f4a89d,2023-09-16 14:30:39.999999+00:00,-164.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4075,65042582026dd12b77f4a89d,2023-09-16 14:30:39.999999+00:00,-164.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4076,650425860e8ff3620a444402,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4077,650425860e8ff3620a444402,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4078,65042582026dd12b77f4a89d,2023-09-16 14:30:39.999999+00:00,-164.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4079,6504257ebf9fc162e28da334,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4080,65c112b1e1630757c5f082ab,2024-02-06 18:00:00+00:00,-21.0,2024-02-05 12:00:00+00:00,-22.0,SIM
4081,6504257ebf9fc162e28da334,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4082,6504257ebf9fc162e28da334,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4083,6504257ebf9fc162e28da334,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4084,6504257ebf9fc162e28da334,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4085,6504326ead76bb9362af528b,2023-09-15 13:30:00+00:00,-165.0,2023-09-15 12:31:26.999999+00:00,-165.0,SIM
4086,65043269874832d3b8a9d2fc,2023-09-15 13:30:00+00:00,-165.0,2023-09-15 12:31:29+00:00,-165.0,SIM
4087,6504326386abb81d9382c671,2023-09-15 13:30:00+00:00,-165.0,2023-09-15 12:31:22+00:00,-165.0,SIM
4088,6503f98fd7016a235d416916,2023-09-15 08:29:59.999999+00:00,-165.0,2023-09-15 08:28:48+00:00,-165.0,SIM
4089,65043262ac4e88a9193e59ea,2023-09-15 13:30:00+00:00,-165.0,2023-09-15 12:31:14+00:00,-165.0,SIM
4090,6502a81619be98542f4bd500,2023-09-14 08:35:00+00:00,-166.0,2023-09-14 08:28:48+00:00,-166.0,SIM
4091,6502e0d7333c69278099f495,2023-09-14 13:18:00+00:00,-166.0,2023-09-14 12:31:13+00:00,-166.0,SIM
4092,65043264f341f5b1ad2c1de0,2023-09-15 13:30:00+00:00,-165.0,2023-09-15 12:31:12+00:00,-165.0,SIM
4093,650425887fe5ecf4782bf81a,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4094,650425860e8ff3620a444402,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4095,65c112b1e1630757c5f082ab,2024-02-06 18:00:00+00:00,-21.0,2024-02-05 12:00:00+00:00,-22.0,SIM
4096,650425887fe5ecf4782bf81a,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4097,650425887fe5ecf4782bf81a,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4098,650425887fe5ecf4782bf81a,2023-09-18 09:00:00+00:00,-162.0,2023-09-15 13:41:00+00:00,-165.0,SIM
4099,65cdfdbc65fa254b7066477c,2024-02-16 18:00:00+00:00,-11.0,2024-02-16 12:00:00+00:00,-11.0,SIM
4100,65015692b99b833c50425740,2023-09-13 12:40:00+00:00,-167.0,2023-09-13 08:28:44.999999+00:00,-167.0,SIM
4101,65018f9d39356189637dffda,2023-09-13 12:40:00+00:00,-167.0,2023-09-13 12:32:06+00:00,-167.0,SIM
4102,65018f9779aa5b96eb76296a,2023-09-13 12:40:00+00:00,-167.0,2023-09-13 12:32:04+00:00,-167.0,SIM
4103,650052303df5dec65bdc8392,2023-09-11 18:52:00+00:00,-169.0,2023-09-11 12:00:00+00:00,-169.0,SIM
4104,65003ddd7f9b739ca75db334,2023-09-12 12:52:00+00:00,-168.0,2023-09-12 12:31:07+00:00,-168.0,SIM
4105,65003ddcffe3a91c9520991c,2023-09-12 12:52:00+00:00,-168.0,2023-09-12 12:31:01+00:00,-168.0,SIM
4106,65018f98469e1cc435ec6151,2023-09-13 12:40:00+00:00,-167.0,2023-09-13 12:32:05+00:00,-167.0,SIM
4107,6501f6c7573f8e8baa8ba3d1,2023-09-13 18:00:00+00:00,-167.0,2023-09-13 12:00:00+00:00,-167.0,SIM
4108,6502e0d66014440ba4c7b410,2023-09-14 13:18:00+00:00,-166.0,2023-09-14 12:30:54.999999+00:00,-166.0,SIM
4109,65b79516ce093f0828bfbe3e,2024-01-31 18:00:00+00:00,-27.0,2024-01-29 12:00:00+00:00,-29.0,SIM
4110,64ff025ce3af9ce172fb6d75,2023-09-12 18:00:00+00:00,-168.0,2023-09-11 09:00:00+00:00,-169.0,SIM
4111,64ff025ce3af9ce172fb6d75,2023-09-12 18:00:00+00:00,-168.0,2023-09-11 09:00:00+00:00,-169.0,SIM
4112,64faf7daf325b4669c106fe4,2023-09-08 12:36:00+00:00,-172.0,2023-09-08 12:30:58+00:00,-172.0,SIM
4113,64feb392c4d80947d1cdba1e,2023-09-11 08:44:00+00:00,-169.0,2023-09-11 08:28:41.999999+00:00,-169.0,SIM
4114,64f5e7360374d4746e2240c6,2023-09-06 12:00:00+00:00,-174.0,2023-09-05 12:00:00+00:00,-175.0,SIM
4115,64feec571592cf07b1ef6554,2023-09-11 13:44:00+00:00,-169.0,2023-09-11 12:30:58+00:00,-169.0,SIM
4116,64faf7dc7848f997c814e629,2023-09-08 12:36:00+00:00,-172.0,2023-09-08 12:31:04+00:00,-172.0,SIM
4117,64faf7d8a3867e433ffdc4a7,2023-09-08 12:36:00+00:00,-172.0,2023-09-08 12:30:56+00:00,-172.0,SIM
4118,64fb862ff860d16e88d4f80d,2023-09-08 18:00:00+00:00,-172.0,2023-09-08 12:00:00+00:00,-172.0,SIM
4119,64feec6186d1fc5cb0ff4916,2023-09-11 13:44:00+00:00,-169.0,2023-09-11 12:31:15+00:00,-169.0,SIM
4120,65000512fce58be5f5d6f29e,2023-09-12 12:52:00+00:00,-168.0,2023-09-12 08:28:44.999999+00:00,-168.0,SIM
4121,65b79516ce093f0828bfbe3e,2024-01-31 18:00:00+00:00,-27.0,2024-01-29 12:00:00+00:00,-29.0,SIM
4122,64feec616db2ad1d8cb07792,2023-09-11 13:44:00+00:00,-169.0,2023-09-11 12:31:09+00:00,-169.0,SIM
4123,64feec59de84f1b7e4ae646a,2023-09-11 13:44:00+00:00,-169.0,2023-09-11 12:30:58+00:00,-169.0,SIM
4124,64f9a65acb75cdeae771e8b2,2023-09-08 08:35:59.999999+00:00,-172.0,2023-09-07 12:30:59.999999+00:00,-173.0,SIM
4125,64f96d90bbfded07208bf44f,2023-09-08 08:35:59.999999+00:00,-172.0,2023-09-07 08:28:41+00:00,-173.0,SIM
4126,65afa5ffed4314d21d56df6f,2024-01-24 12:00:00+00:00,-34.0,2024-01-23 12:00:00+00:00,-35.0,SIM
4127,64f70362e1286b2f8bd7e999,2023-09-05 17:28:00+00:00,-175.0,2023-09-05 12:31:34+00:00,-175.0,SIM
4128,64f703606efb13a7e03dcc73,2023-09-05 17:28:00+00:00,-175.0,2023-09-05 12:31:29+00:00,-175.0,SIM
4129,64f70361cd5f0cdf4e57c4bc,2023-09-05 17:28:00+00:00,-175.0,2023-09-05 12:31:31.999999+00:00,-175.0,SIM
4130,64f854dc893c4c02f9c0db6a,2023-09-06 13:09:00+00:00,-174.0,2023-09-06 12:31:04+00:00,-174.0,SIM
4131,64f703673ba750231f3ed38a,2023-09-05 17:28:00+00:00,-175.0,2023-09-05 12:31:37+00:00,-175.0,SIM
4132,65c1370cbb9a9b9cf3fb0ec9,2024-02-08 17:00:00+00:00,-19.0,2024-02-05 18:00:00+00:00,-22.0,SIM
4133,64f81c101d335da1fcf211f5,2023-09-06 13:09:00+00:00,-174.0,2023-09-06 08:28:41+00:00,-174.0,SIM
4134,64f854d906e91613126df8ef,2023-09-06 13:09:00+00:00,-174.0,2023-09-06 12:30:59+00:00,-174.0,SIM
4135,64f854db962487ca80f35df0,2023-09-06 13:09:00+00:00,-174.0,2023-09-06 12:31:04.999999+00:00,-174.0,SIM
4136,64f5b1e2bebe33952cc1d788,2023-09-04 12:59:59.999999+00:00,-176.0,2023-09-04 12:31:23+00:00,-176.0,SIM
4137,64f5b1db0b53708941a16020,2023-09-04 12:59:59.999999+00:00,-176.0,2023-09-04 12:31:07+00:00,-176.0,SIM
4138,64f6ca9400aa62f2f9dcdfd5,2023-09-05 09:01:59.999999+00:00,-175.0,2023-09-05 08:28:46+00:00,-175.0,SIM
4139,64f5b1dd734f7d9e435bab93,2023-09-04 12:59:59.999999+00:00,-176.0,2023-09-04 12:31:20+00:00,-176.0,SIM
4140,64f5b1e4e6e067d582caef10,2023-09-04 12:59:59.999999+00:00,-176.0,2023-09-04 12:31:23.999999+00:00,-176.0,SIM
4141,65b7879f3c5800cc1d87c4ac,2024-02-02 18:00:00+00:00,-25.0,2024-01-31 12:00:00+00:00,-27.0,SIM
4142,64f7035d9c588a8aeafaa206,2023-09-05 17:28:00+00:00,-175.0,2023-09-05 12:31:17+00:00,-175.0,SIM
4143,64f7035e2516baaf252868ba,2023-09-05 17:28:00+00:00,-175.0,2023-09-05 12:31:14+00:00,-175.0,SIM
4144,64f1bd6871b569a2367d3567,2023-09-01 12:59:59.999999+00:00,-179.0,2023-09-01 12:32:00+00:00,-179.0,SIM
4145,64f1bd654938b94cef6ca3d1,2023-09-01 12:59:59.999999+00:00,-179.0,2023-09-01 12:31:42.999999+00:00,-179.0,SIM
4146,64f1bd62629dcac974621de9,2023-09-01 12:59:59.999999+00:00,-179.0,2023-09-01 12:31:53.999999+00:00,-179.0,SIM
4147,64f1bd664e87676a9930533c,2023-09-01 12:59:59.999999+00:00,-179.0,2023-09-01 12:31:57+00:00,-179.0,SIM
4148,65b7879f3c5800cc1d87c4ac,2024-02-02 18:00:00+00:00,-25.0,2024-01-31 12:00:00+00:00,-27.0,SIM
4149,64f1e5800dc75bca058edbcf,2023-09-01 12:59:59.999999+00:00,-179.0,2023-09-01 08:00:00+00:00,-179.0,SIM
4150,64f57910197bbb44e11b7d62,2023-09-04 08:35:59.999999+00:00,-176.0,2023-09-04 08:28:49.999999+00:00,-176.0,SIM
4151,64f5b1d97ef71de307597df2,2023-09-04 12:59:59.999999+00:00,-176.0,2023-09-04 12:31:07+00:00,-176.0,SIM
4152,64f1bd5c7d14e85e8f83baa7,2023-09-01 12:59:59.999999+00:00,-179.0,2023-09-01 12:31:07+00:00,-179.0,SIM
4153,64f1bd6071b569a2367d0152,2023-09-01 12:59:59.999999+00:00,-179.0,2023-09-01 12:31:15+00:00,-179.0,SIM
4154,64f1bd6069934d220997a5f1,2023-09-01 12:59:59.999999+00:00,-179.0,2023-09-01 12:31:48+00:00,-179.0,SIM
4155,65bd19fc8cac882d1e9b04c0,2024-02-02 18:00:00+00:00,-25.0,2024-02-02 12:00:00+00:00,-25.0,SIM
4156,65b25efb767062860dd6c2ed,2024-02-01 18:59:59.999999+00:00,-26.0,2024-01-26 09:00:00+00:00,-32.0,SIM
4157,64f081a922e41a44a4935b38,2023-08-31 18:11:00+00:00,-180.0,2023-08-31 08:00:00+00:00,-180.0,SIM
4158,64f06be021a9a0612dd1153a,2023-08-31 13:11:00+00:00,-180.0,2023-08-31 12:31:13+00:00,-180.0,SIM
4159,65b25efb767062860dd6c2ed,2024-02-01 18:59:59.999999+00:00,-26.0,2024-01-26 09:00:00+00:00,-32.0,SIM
4160,64f0331c008ba746eac12a28,2023-08-31 10:21:00+00:00,-180.0,2023-08-30 18:00:00+00:00,-181.0,SIM
4161,64f06bd8e2243d45ede5bfb8,2023-08-31 14:23:00+00:00,-180.0,2023-08-31 12:31:04.999999+00:00,-180.0,SIM
4162,64efa5129b519d75b6e3b6f5,2023-09-01 18:11:00+00:00,-179.0,2023-08-31 12:00:00+00:00,-180.0,SIM
4163,64f06bdb6fa2e1db6ddd6588,2023-08-31 14:23:00+00:00,-180.0,2023-08-31 12:31:13+00:00,-180.0,SIM
4164,659fdbda5db38020fdb516f4,2024-02-02 18:00:00+00:00,-25.0,2024-01-11 12:00:00+00:00,-47.0,SIM
4165,64f06bdca475dff49d3335c1,2023-08-31 14:23:00+00:00,-180.0,2023-08-31 12:31:21+00:00,-180.0,SIM
4166,64ef1a6055e8ba45529f2dfc,2023-08-30 13:15:00+00:00,-181.0,2023-08-30 12:31:23.999999+00:00,-181.0,SIM
4167,64ef1a622704448351cef61a,2023-08-30 13:15:00+00:00,-181.0,2023-08-30 12:31:26.999999+00:00,-181.0,SIM
4168,64ef1a60a7a1a9e32cd223bb,2023-08-30 13:15:00+00:00,-181.0,2023-08-30 12:31:18.999999+00:00,-181.0,SIM
4169,65b83f5e89816c01c3c35544,2024-01-30 18:00:00+00:00,-28.0,2024-01-29 12:00:00+00:00,-29.0,SIM
4170,64ef1a63798e42acc5325664,2023-08-30 13:15:00+00:00,-181.0,2023-08-30 12:31:25+00:00,-181.0,SIM
4171,64ef1a692b77b1853b19b10d,2023-08-30 13:15:00+00:00,-181.0,2023-08-30 12:31:29+00:00,-181.0,SIM
4172,64edc8e2f2dfb020f4c33be3,2023-08-29 13:23:00+00:00,-182.0,2023-08-29 12:31:41+00:00,-182.0,SIM
4173,64edc8db8bbeaf3d4b7bd862,2023-08-29 13:23:00+00:00,-182.0,2023-08-29 12:31:39.999999+00:00,-182.0,SIM
4174,64edc8de0de0042c12c91c51,2023-08-29 13:23:00+00:00,-182.0,2023-08-29 12:31:37+00:00,-182.0,SIM
4175,64edd51ceaccfa88c595bb70,2023-08-29 18:59:59.999999+00:00,-182.0,2023-07-10 12:00:00+00:00,-232.0,SIM
4176,64eee190605161467850fcb3,2023-08-30 08:35:59.999999+00:00,-181.0,2023-08-30 08:28:41+00:00,-181.0,SIM
4177,65b83f5e89816c01c3c35544,2024-01-30 18:00:00+00:00,-28.0,2024-01-29 12:00:00+00:00,-29.0,SIM
4178,64ec775b5dbac0613c5974e7,2023-08-28 13:07:00+00:00,-183.0,2023-08-28 12:31:10+00:00,-183.0,SIM
4179,64ec775ab1ae21d1a5217fa2,2023-08-28 13:07:00+00:00,-183.0,2023-08-28 12:31:09+00:00,-183.0,SIM
4180,64ec7759df35b98ea9e9f238,2023-08-28 13:07:00+00:00,-183.0,2023-08-28 12:31:07.999999+00:00,-183.0,SIM
4181,64ec77590685fb4c88af37fb,2023-08-28 13:07:00+00:00,-183.0,2023-08-28 12:30:58+00:00,-183.0,SIM
4182,64ec81c444ae76a0e214a3e5,2023-08-28 18:07:00+00:00,-183.0,2023-08-28 09:00:00+00:00,-183.0,SIM
4183,64ec81c444ae76a0e214a3e5,2023-08-28 18:07:00+00:00,-183.0,2023-08-28 09:00:00+00:00,-183.0,SIM
4184,64ed9013b13c1307fde4ce27,2023-08-29 08:31:00+00:00,-182.0,2023-08-29 08:28:46.999999+00:00,-182.0,SIM
4185,655fb3671bd93b01fb0161ff,2023-12-20 18:00:00+00:00,-69.0,2023-11-24 12:00:00+00:00,-95.0,SIM
4186,64ed24f59bc204dd14e9be92,2023-08-30 10:15:00+00:00,-181.0,2023-08-30 09:00:00+00:00,-181.0,SIM
4187,64e882dd015a5804b96f73ba,2023-08-25 13:28:59.999999+00:00,-186.0,2023-08-25 12:31:10+00:00,-186.0,SIM
4188,64e78a341368ef1a883cc519,2023-08-25 08:05:00+00:00,-186.0,2023-08-24 18:50:05.999999+00:00,-187.0,SIM
4189,64e7315f38e481f7fd811b35,2023-08-24 13:21:00+00:00,-187.0,2023-08-24 12:31:07+00:00,-187.0,SIM
4190,64e7315b429a66451a39e51e,2023-08-24 13:21:00+00:00,-187.0,2023-08-24 12:31:02+00:00,-187.0,SIM
4191,64e7315e2de8ff8baad1ef68,2023-08-24 13:21:00+00:00,-187.0,2023-08-24 12:31:07+00:00,-187.0,SIM
4192,64e84a111ce9910a3d4dd7f0,2023-08-25 08:29:00+00:00,-186.0,2023-08-25 08:28:46+00:00,-186.0,SIM
4193,64e882de7e1d9481181c6679,2023-08-25 13:28:59.999999+00:00,-186.0,2023-08-25 12:31:15.999999+00:00,-186.0,SIM
4194,655ceec98a7f5b7f2ac39593,2023-12-07 18:00:00+00:00,-82.0,2023-11-27 14:00:00+00:00,-92.0,SIM
4195,64e882e449c3a8285cdbacc9,2023-08-25 18:17:59.999999+00:00,-186.0,2023-08-25 12:31:18+00:00,-186.0,SIM
4196,64e882dd3c4bfe64a471a172,2023-08-25 13:28:59.999999+00:00,-186.0,2023-08-24 12:00:00+00:00,-187.0,SIM
4197,64e882e64c2e2c14a23dd1bd,2023-08-25 13:28:59.999999+00:00,-186.0,2023-08-24 12:00:00+00:00,-187.0,SIM
4198,64e5e333cce919d9a3a60d9b,2023-08-23 13:33:00+00:00,-188.0,2023-08-23 12:45:32+00:00,-188.0,SIM
4199,64e5e3356df08d2a14143e62,2023-08-23 13:33:00+00:00,-188.0,2023-08-23 12:45:28.999999+00:00,-188.0,SIM
4200,64e5e332047e19c5dfc02ffd,2023-08-23 13:33:00+00:00,-188.0,2023-08-23 12:45:30+00:00,-188.0,SIM
4201,64e4ca89648db7c8a1aa5a66,2023-08-23 08:13:00+00:00,-188.0,2023-08-23 08:10:00+00:00,-188.0,SIM
4202,64e5a70fbe248de12f50e6ae,2023-08-23 08:32:59.999999+00:00,-188.0,2023-08-23 08:28:40+00:00,-188.0,SIM
4203,64e5e33396112664167efc23,2023-08-23 13:33:00+00:00,-188.0,2023-08-23 12:45:33+00:00,-188.0,SIM
4204,64e64dca9a652e669fc14019,2023-08-24 13:21:00+00:00,-187.0,2023-08-23 20:20:04+00:00,-188.0,SIM
4205,655ceec98a7f5b7f2ac39593,2023-12-07 18:00:00+00:00,-82.0,2023-11-27 14:00:00+00:00,-92.0,SIM
4206,64e64dc6db7411ce3c951a5d,2023-08-24 13:21:00+00:00,-187.0,2023-08-23 20:19:59+00:00,-188.0,SIM
4207,64e5e33619805d1c28a29930,2023-08-23 13:33:00+00:00,-188.0,2023-08-23 12:45:30.999999+00:00,-188.0,SIM
4208,64e64dc597220404c244da3c,2023-08-24 13:21:00+00:00,-187.0,2023-08-23 20:19:58+00:00,-188.0,SIM
4209,64e48e60d17a458459922a2c,2023-08-22 12:59:59.999999+00:00,-189.0,2023-08-22 12:31:26.999999+00:00,-189.0,SIM
4210,64e497afad9501c7cff37ec3,2023-08-22 18:03:00+00:00,-189.0,2023-08-21 12:00:00+00:00,-190.0,SIM
4211,64e497afad9501c7cff37ec3,2023-08-22 18:03:00+00:00,-189.0,2023-08-21 12:00:00+00:00,-190.0,SIM
